weapon,stage,frame_index,prompt,job_id,source_path,adopted_path,status,rejection_reason
"Thunder","ground_current","3","PixelLab animation prompt: animate ground_current around a stable centered pivot","d2210e97-fbf5-4322-a7b5-8a20a2efbd6b","https://api.pixellab.ai/mcp/images/d2210e97-fbf5-4322-a7b5-8a20a2efbd6b/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Thunder/thunder_ground_current_04.png","adopted",""
"Thunder","ground_current","4","PixelLab animation prompt: animate ground_current around a stable centered pivot","d2210e97-fbf5-4322-a7b5-8a20a2efbd6b","https://api.pixellab.ai/mcp/images/d2210e97-fbf5-4322-a7b5-8a20a2efbd6b/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Thunder/thunder_ground_current_05.png","adopted",""
"Jangseung","rise","seed","PixelLab seed prompt: rise; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","ce694dd7-6d1c-43df-ba17-785d95354909","https://api.pixellab.ai/mcp/images/ce694dd7-6d1c-43df-ba17-785d95354909/download","","source_seed","used as the animation seed"
"Jangseung","rise","0","PixelLab animation prompt: animate rise around a stable centered pivot","0814943e-8a2d-47c9-a702-817718f0b4b7","https://api.pixellab.ai/mcp/images/0814943e-8a2d-47c9-a702-817718f0b4b7/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_rise_01.png","adopted",""
"Jangseung","rise","1","PixelLab animation prompt: animate rise around a stable centered pivot","0814943e-8a2d-47c9-a702-817718f0b4b7","https://api.pixellab.ai/mcp/images/0814943e-8a2d-47c9-a702-817718f0b4b7/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_rise_02.png","adopted",""
"Jangseung","rise","2","PixelLab animation prompt: animate rise around a stable centered pivot","0814943e-8a2d-47c9-a702-817718f0b4b7","https://api.pixellab.ai/mcp/images/0814943e-8a2d-47c9-a702-817718f0b4b7/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_rise_03.png","adopted",""
"Jangseung","rise","3","PixelLab animation prompt: animate rise around a stable centered pivot","0814943e-8a2d-47c9-a702-817718f0b4b7","https://api.pixellab.ai/mcp/images/0814943e-8a2d-47c9-a702-817718f0b4b7/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_rise_04.png","adopted",""
"Jangseung","rise","4","PixelLab animation prompt: animate rise around a stable centered pivot","0814943e-8a2d-47c9-a702-817718f0b4b7","https://api.pixellab.ai/mcp/images/0814943e-8a2d-47c9-a702-817718f0b4b7/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_rise_05.png","adopted",""
"Jangseung","ward_pulse","seed","PixelLab seed prompt: ward_pulse; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","093adc33-97dd-4f5e-b465-6be80eba3b55","https://api.pixellab.ai/mcp/images/093adc33-97dd-4f5e-b465-6be80eba3b55/download","","source_seed","used as the animation seed"
"Jangseung","ward_pulse","0","PixelLab animation prompt: animate ward_pulse around a stable centered pivot","eb057022-f648-4780-abb0-2646e1c42b80","https://api.pixellab.ai/mcp/images/eb057022-f648-4780-abb0-2646e1c42b80/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_ward_01.png","adopted",""
"Jangseung","ward_pulse","1","PixelLab animation prompt: animate ward_pulse around a stable centered pivot","eb057022-f648-4780-abb0-2646e1c42b80","https://api.pixellab.ai/mcp/images/eb057022-f648-4780-abb0-2646e1c42b80/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_ward_02.png","adopted",""
"Jangseung","ward_pulse","2","PixelLab animation prompt: animate ward_pulse around a stable centered pivot","eb057022-f648-4780-abb0-2646e1c42b80","https://api.pixellab.ai/mcp/images/eb057022-f648-4780-abb0-2646e1c42b80/download?index=2","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Jangseung","ward_pulse","3","PixelLab animation prompt: animate ward_pulse around a stable centered pivot","eb057022-f648-4780-abb0-2646e1c42b80","https://api.pixellab.ai/mcp/images/eb057022-f648-4780-abb0-2646e1c42b80/download?index=3","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Jangseung","ward_pulse","4","PixelLab animation prompt: animate ward_pulse around a stable centered pivot","eb057022-f648-4780-abb0-2646e1c42b80","https://api.pixellab.ai/mcp/images/eb057022-f648-4780-abb0-2646e1c42b80/download?index=4","","rejected","extra generated frame not adopted"
"Jangseung","guardian_strike","seed","PixelLab seed prompt: guardian_strike; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","2df8f370-ec6a-49e3-96f4-b77ea0a869b4","https://api.pixellab.ai/mcp/images/2df8f370-ec6a-49e3-96f4-b77ea0a869b4/download","","source_seed","used as the animation seed"
"Jangseung","guardian_strike","0","PixelLab animation prompt: animate guardian_strike around a stable centered pivot","eb62c4ec-316a-438e-a8ee-70146c26273d","https://api.pixellab.ai/mcp/images/eb62c4ec-316a-438e-a8ee-70146c26273d/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_strike_01.png","adopted",""
"Jangseung","guardian_strike","1","PixelLab animation prompt: animate guardian_strike around a stable centered pivot","eb62c4ec-316a-438e-a8ee-70146c26273d","https://api.pixellab.ai/mcp/images/eb62c4ec-316a-438e-a8ee-70146c26273d/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_strike_02.png","adopted",""
"Jangseung","guardian_strike","2","PixelLab animation prompt: animate guardian_strike around a stable centered pivot","eb62c4ec-316a-438e-a8ee-70146c26273d","https://api.pixellab.ai/mcp/images/eb62c4ec-316a-438e-a8ee-70146c26273d/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_strike_03.png","adopted",""
"Jangseung","guardian_strike","3","PixelLab animation prompt: animate guardian_strike around a stable centered pivot","eb62c4ec-316a-438e-a8ee-70146c26273d","https://api.pixellab.ai/mcp/images/eb62c4ec-316a-438e-a8ee-70146c26273d/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_strike_04.png","adopted",""
"Jangseung","guardian_strike","4","PixelLab animation prompt: animate guardian_strike around a stable centered pivot","eb62c4ec-316a-438e-a8ee-70146c26273d","https://api.pixellab.ai/mcp/images/eb62c4ec-316a-438e-a8ee-70146c26273d/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_strike_05.png","adopted",""
"Singijeon","rocket_flight","seed","PixelLab seed prompt: rocket_flight; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","d6c85c33-3e2a-4ef3-b9ef-cee5ce6b8a71","https://api.pixellab.ai/mcp/images/d6c85c33-3e2a-4ef3-b9ef-cee5ce6b8a71/download","","source_seed","used as the animation seed"
"Singijeon","rocket_flight","0","PixelLab animation prompt: animate rocket_flight around a stable centered pivot","8a411c16-92c3-4cdc-b899-82ee5efa6c6e","https://api.pixellab.ai/mcp/images/8a411c16-92c3-4cdc-b899-82ee5efa6c6e/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_rocket_01.png","adopted",""
"Singijeon","rocket_flight","1","PixelLab animation prompt: animate rocket_flight around a stable centered pivot","8a411c16-92c3-4cdc-b899-82ee5efa6c6e","https://api.pixellab.ai/mcp/images/8a411c16-92c3-4cdc-b899-82ee5efa6c6e/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_rocket_02.png","adopted",""
"Singijeon","rocket_flight","2","PixelLab animation prompt: animate rocket_flight around a stable centered pivot","8a411c16-92c3-4cdc-b899-82ee5efa6c6e","https://api.pixellab.ai/mcp/images/8a411c16-92c3-4cdc-b899-82ee5efa6c6e/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_rocket_03.png","adopted",""
"Singijeon","rocket_flight","3","PixelLab animation prompt: animate rocket_flight around a stable centered pivot","8a411c16-92c3-4cdc-b899-82ee5efa6c6e","https://api.pixellab.ai/mcp/images/8a411c16-92c3-4cdc-b899-82ee5efa6c6e/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_rocket_04.png","adopted",""
"Singijeon","rocket_flight","4","PixelLab animation prompt: animate rocket_flight around a stable centered pivot","8a411c16-92c3-4cdc-b899-82ee5efa6c6e","https://api.pixellab.ai/mcp/images/8a411c16-92c3-4cdc-b899-82ee5efa6c6e/download?index=4","","rejected","extra generated frame not adopted"
"Singijeon","ember_trail","seed","PixelLab seed prompt: ember_trail; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","28ad9c92-295c-4d88-aca9-59b2fe93b0ed","https://api.pixellab.ai/mcp/images/28ad9c92-295c-4d88-aca9-59b2fe93b0ed/download","","source_seed","used as the animation seed"
"Singijeon","ember_trail","0","PixelLab animation prompt: animate ember_trail around a stable centered pivot","fbc73e11-cf4d-4356-ac9d-96d42640152b","https://api.pixellab.ai/mcp/images/fbc73e11-cf4d-4356-ac9d-96d42640152b/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_ember_01.png","adopted",""
"Singijeon","ember_trail","1","PixelLab animation prompt: animate ember_trail around a stable centered pivot","fbc73e11-cf4d-4356-ac9d-96d42640152b","https://api.pixellab.ai/mcp/images/fbc73e11-cf4d-4356-ac9d-96d42640152b/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_ember_02.png","adopted",""
"Singijeon","ember_trail","2","PixelLab animation prompt: animate ember_trail around a stable centered pivot","fbc73e11-cf4d-4356-ac9d-96d42640152b","https://api.pixellab.ai/mcp/images/fbc73e11-cf4d-4356-ac9d-96d42640152b/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_ember_03.png","adopted",""
"Singijeon","ember_trail","3","PixelLab animation prompt: animate ember_trail around a stable centered pivot","fbc73e11-cf4d-4356-ac9d-96d42640152b","https://api.pixellab.ai/mcp/images/fbc73e11-cf4d-4356-ac9d-96d42640152b/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_ember_04.png","adopted",""
"Singijeon","ember_trail","4","PixelLab animation prompt: animate ember_trail around a stable centered pivot","fbc73e11-cf4d-4356-ac9d-96d42640152b","https://api.pixellab.ai/mcp/images/fbc73e11-cf4d-4356-ac9d-96d42640152b/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_ember_05.png","adopted",""
"Singijeon","focus_explosion","seed","PixelLab seed prompt: focus_explosion; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","d35282d3-2224-4cd9-8085-8b2d4f20858e","https://api.pixellab.ai/mcp/images/d35282d3-2224-4cd9-8085-8b2d4f20858e/download","","source_seed","used as the animation seed"
"Singijeon","focus_explosion","0","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_explosion_01.png","adopted",""
"Singijeon","focus_explosion","1","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_explosion_02.png","adopted",""
"Singijeon","focus_explosion","2","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_explosion_03.png","adopted",""
"Singijeon","focus_explosion","3","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_explosion_04.png","adopted",""
"Singijeon","focus_explosion","4","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_explosion_05.png","adopted",""
"Singijeon","focus_explosion","5","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=5","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Singijeon/singijeon_explosion_06.png","adopted",""
"Singijeon","focus_explosion","6","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=6","","rejected","extra generated frame not adopted"
"Singijeon","focus_explosion","7","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=7","","rejected","extra generated frame not adopted"
"Singijeon","focus_explosion","8","PixelLab animation prompt: animate focus_explosion around a stable centered pivot","35116c07-272c-4335-a3c1-844db48df879","https://api.pixellab.ai/mcp/images/35116c07-272c-4335-a3c1-844db48df879/download?index=8","","rejected","extra generated frame not adopted"
"Frost","flask_rotation","seed","PixelLab seed prompt: flask_rotation; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","3b9af55e-a7e2-4efa-81fb-1cd2604151e0","https://api.pixellab.ai/mcp/images/3b9af55e-a7e2-4efa-81fb-1cd2604151e0/download","","source_seed","used as the animation seed"
"Frost","flask_rotation","0","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_flask_01.png","adopted",""
"Frost","flask_rotation","1","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_flask_02.png","adopted",""
"Frost","flask_rotation","2","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_flask_03.png","adopted",""
"Frost","flask_rotation","3","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_flask_04.png","adopted",""
"Frost","flask_rotation","4","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_flask_05.png","adopted",""
"Frost","flask_rotation","5","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=5","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_flask_06.png","adopted",""
"Frost","flask_rotation","6","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=6","","rejected","extra generated frame not adopted"
"Frost","flask_rotation","7","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=7","","rejected","extra generated frame not adopted"
"Frost","flask_rotation","8","PixelLab animation prompt: animate flask_rotation around a stable centered pivot","dd82aa79-876e-4741-bf7e-d5ffcff3dad0","https://api.pixellab.ai/mcp/images/dd82aa79-876e-4741-bf7e-d5ffcff3dad0/download?index=8","","rejected","extra generated frame not adopted"
"Frost","frost_growth","seed","PixelLab seed prompt: frost_growth; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","39e67e7d-d4f2-49cf-9623-975de192fa79","https://api.pixellab.ai/mcp/images/39e67e7d-d4f2-49cf-9623-975de192fa79/download","","source_seed","used as the animation seed"
"Frost","frost_growth","0","PixelLab animation prompt: animate frost_growth around a stable centered pivot","a01dd86a-d5f6-4f99-be1d-4bcd9734ee09","https://api.pixellab.ai/mcp/images/a01dd86a-d5f6-4f99-be1d-4bcd9734ee09/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_growth_01.png","adopted",""
"Frost","frost_growth","1","PixelLab animation prompt: animate frost_growth around a stable centered pivot","a01dd86a-d5f6-4f99-be1d-4bcd9734ee09","https://api.pixellab.ai/mcp/images/a01dd86a-d5f6-4f99-be1d-4bcd9734ee09/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_growth_02.png","adopted",""
"Frost","frost_growth","2","PixelLab animation prompt: animate frost_growth around a stable centered pivot","a01dd86a-d5f6-4f99-be1d-4bcd9734ee09","https://api.pixellab.ai/mcp/images/a01dd86a-d5f6-4f99-be1d-4bcd9734ee09/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_growth_03.png","adopted",""
"Frost","frost_growth","3","PixelLab animation prompt: animate frost_growth around a stable centered pivot","a01dd86a-d5f6-4f99-be1d-4bcd9734ee09","https://api.pixellab.ai/mcp/images/a01dd86a-d5f6-4f99-be1d-4bcd9734ee09/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_growth_04.png","adopted",""
"Frost","frost_growth","4","PixelLab animation prompt: animate frost_growth around a stable centered pivot","a01dd86a-d5f6-4f99-be1d-4bcd9734ee09","https://api.pixellab.ai/mcp/images/a01dd86a-d5f6-4f99-be1d-4bcd9734ee09/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_growth_05.png","adopted",""
"Frost","shatter","seed","PixelLab seed prompt: shatter; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","0ef65fad-df17-4e25-b5c9-0c311832aa45","https://api.pixellab.ai/mcp/images/0ef65fad-df17-4e25-b5c9-0c311832aa45/download","","source_seed","used as the animation seed"
"Frost","shatter","0","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=0","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Frost","shatter","1","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=1","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Frost","shatter","2","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=2","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Frost","shatter","3","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_shatter_04.png","adopted",""
"Frost","shatter","4","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=4","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Frost","shatter","5","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=5","","rejected","multiple independent asset islands; replaced by PixelLab repair"
"Frost","shatter","6","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=6","","rejected","extra generated frame not adopted"
"Frost","shatter","7","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=7","","rejected","extra generated frame not adopted"
"Frost","shatter","8","PixelLab animation prompt: animate shatter around a stable centered pivot","637ce48f-a506-4dfa-a0e9-b33299bf5f1c","https://api.pixellab.ai/mcp/images/637ce48f-a506-4dfa-a0e9-b33299bf5f1c/download?index=8","","rejected","extra generated frame not adopted"
"Fan","gust_layer","seed","PixelLab seed prompt: gust_layer; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","25e0db50-8355-4086-9bfe-73a884c87808","https://api.pixellab.ai/mcp/images/25e0db50-8355-4086-9bfe-73a884c87808/download","","source_seed","used as the animation seed"
"Fan","gust_layer","0","PixelLab animation prompt: animate gust_layer around a stable centered pivot","fb423450-1347-41ca-b928-951335d0a70f","https://api.pixellab.ai/mcp/images/fb423450-1347-41ca-b928-951335d0a70f/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_gust_01.png","adopted",""
"Fan","gust_layer","1","PixelLab animation prompt: animate gust_layer around a stable centered pivot","fb423450-1347-41ca-b928-951335d0a70f","https://api.pixellab.ai/mcp/images/fb423450-1347-41ca-b928-951335d0a70f/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_gust_02.png","adopted",""
"Fan","gust_layer","2","PixelLab animation prompt: animate gust_layer around a stable centered pivot","fb423450-1347-41ca-b928-951335d0a70f","https://api.pixellab.ai/mcp/images/fb423450-1347-41ca-b928-951335d0a70f/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_gust_03.png","adopted",""
"Fan","gust_layer","3","PixelLab animation prompt: animate gust_layer around a stable centered pivot","fb423450-1347-41ca-b928-951335d0a70f","https://api.pixellab.ai/mcp/images/fb423450-1347-41ca-b928-951335d0a70f/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_gust_04.png","adopted",""
"Fan","gust_layer","4","PixelLab animation prompt: animate gust_layer around a stable centered pivot","fb423450-1347-41ca-b928-951335d0a70f","https://api.pixellab.ai/mcp/images/fb423450-1347-41ca-b928-951335d0a70f/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_gust_05.png","adopted",""
"Fan","target_mark","seed","PixelLab seed prompt: target_mark; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","30da33ff-72f5-4de6-ab35-342d385cc878","https://api.pixellab.ai/mcp/images/30da33ff-72f5-4de6-ab35-342d385cc878/download","","source_seed","used as the animation seed"
"Fan","target_mark","0","PixelLab animation prompt: animate target_mark around a stable centered pivot","becec424-3336-4730-97f7-a76263205186","https://api.pixellab.ai/mcp/images/becec424-3336-4730-97f7-a76263205186/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_target_01.png","adopted",""
"Fan","target_mark","1","PixelLab animation prompt: animate target_mark around a stable centered pivot","becec424-3336-4730-97f7-a76263205186","https://api.pixellab.ai/mcp/images/becec424-3336-4730-97f7-a76263205186/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_target_02.png","adopted",""
"Fan","target_mark","2","PixelLab animation prompt: animate target_mark around a stable centered pivot","becec424-3336-4730-97f7-a76263205186","https://api.pixellab.ai/mcp/images/becec424-3336-4730-97f7-a76263205186/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_target_03.png","adopted",""
"Fan","target_mark","3","PixelLab animation prompt: animate target_mark around a stable centered pivot","becec424-3336-4730-97f7-a76263205186","https://api.pixellab.ai/mcp/images/becec424-3336-4730-97f7-a76263205186/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_target_04.png","adopted",""
"Fan","target_mark","4","PixelLab animation prompt: animate target_mark around a stable centered pivot","becec424-3336-4730-97f7-a76263205186","https://api.pixellab.ai/mcp/images/becec424-3336-4730-97f7-a76263205186/download?index=4","","rejected","extra generated frame not adopted"
"Fan","lightning_strike","seed","PixelLab seed prompt: lightning_strike; Joseon folk-fantasy pixel art VFX; transparent; crisp hard pixels; one isolated centered asset; high top-down mobile readability","5ce023e5-121f-44a0-9bea-a1eaca218286","https://api.pixellab.ai/mcp/images/5ce023e5-121f-44a0-9bea-a1eaca218286/download","","source_seed","used as the animation seed"
"Fan","lightning_strike","0","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_lightning_01.png","adopted",""
"Fan","lightning_strike","1","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_lightning_02.png","adopted",""
"Fan","lightning_strike","2","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_lightning_03.png","adopted",""
"Fan","lightning_strike","3","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_lightning_04.png","adopted",""
